,seed,alpha,deg,n,d,method,time,sig_diff,TPR,FPR,SHM
432,1265,0.01,3,100,27,2,0.008,33.66011869,0.267857143,0.011887073,43
433,1266,0.01,3,100,27,2,0.019,34.69626876,0.333333333,0.008849558,33
434,1267,0.01,3,100,27,2,0.008,35.54762498,0.277777778,0.01037037,37
435,1268,0.01,3,100,27,2,0.007,30.61133735,0.14893617,0.011730205,37
436,1269,0.01,3,100,27,2,0.008,33.33128452,0.350877193,0.008928571,35
437,1270,0.01,3,100,27,2,0.007,31.14346353,0.277777778,0.005925926,37
438,1271,0.01,3,100,27,2,0.013,32.03386243,0.326923077,0.010339734,32
439,1272,0.01,3,100,27,2,0.008,36.23136127,0.254901961,0.008849558,37
440,1273,0.01,3,100,27,2,0.008,34.04852119,0.25,0.007429421,39
441,1274,0.01,3,100,27,2,0.008,33.17576791,0.348837209,0.00728863,27
442,1275,0.01,3,100,27,2,0.007,34.36591082,0.297297297,0.01300578,32
443,1276,0.01,3,100,27,2,0.007,31.44025938,0.230769231,0.010339734,36
444,1277,0.01,3,100,27,2,0.007,34.21522813,0.166666667,0.013215859,40
445,1278,0.01,3,100,27,2,0.007,35.67625191,0.279069767,0.011661808,31
446,1279,0.01,3,100,27,2,0.007,33.1551998,0.203703704,0.013333333,48
447,1280,0.01,3,100,27,2,0.008,32.39321806,0.14893617,0.014662757,39
448,1281,0.01,3,100,27,2,0.007,35.59676462,0.285714286,0.014705882,43
449,1282,0.01,3,100,27,2,0.007,33.42298498,0.27027027,0.007225434,25
450,1283,0.01,3,100,27,2,0.008,34.96313993,0.236842105,0.018813314,38
501,1234,0.01,5,100,27,2,0.012,33.22895478,0.189655172,0.010432191,47
502,1235,0.01,5,100,27,2,0.009,33.80401381,0.293103448,0.01490313,46
503,1236,0.01,5,100,27,2,0.024,32.0263207,0.15,0.012326656,68
504,1237,0.01,5,100,27,2,0.008,30.67448185,0.253164557,0.007692308,57
505,1238,0.01,5,100,27,2,0.008,33.1137337,0.268656716,0.00755287,48
506,1239,0.01,5,100,27,2,0.008,31.89672828,0.264705882,0.009077156,51
507,1240,0.01,5,100,27,2,0.007,32.20420745,0.409090909,0.001508296,38
508,1241,0.01,5,100,27,2,0.008,33.10036494,0.197183099,0.012158055,56
509,1242,0.01,5,100,27,2,0.008,30.30509304,0.293333333,0.010703364,54
510,1243,0.01,5,100,27,2,0.007,33.68293607,0.240506329,0.007692308,60
511,1244,0.01,5,100,27,2,0.016,30.49081379,0.28125,0.013533835,51
512,1245,0.01,5,100,27,2,0.008,31.42176302,0.244186047,0.00466563,62
513,1246,0.01,5,100,27,2,0.014,34.55084455,0.235294118,0.010590015,50
514,1247,0.01,5,100,27,2,0.008,34.6366194,0.225,0.001540832,60
515,1248,0.01,5,100,27,2,0.008,32.92606329,0.298507463,0.009063444,48
516,1249,0.01,5,100,27,2,0.008,36.54740938,0.22972973,0.009160305,57
517,1250,0.01,5,100,27,2,0.007,35.75350331,0.191176471,0.010590015,55
518,1251,0.01,5,100,27,2,0.008,32.29272731,0.32,0.00764526,52
519,1252,0.01,5,100,27,2,0.008,32.03544521,0.323529412,0.009077156,47
520,1253,0.01,5,100,27,2,0.008,35.05456232,0.297297297,0.01221374,55
521,1254,0.01,5,100,27,2,0.008,34.38456846,0.203125,0.013533835,53
522,1255,0.01,5,100,27,2,0.008,34.77392427,0.257575758,0.009049774,52
523,1256,0.01,5,100,27,2,0.015,32.53302984,0.25,0.006125574,56
524,1257,0.01,5,100,27,2,0.007,31.65500393,0.294117647,0.009077156,46
525,1258,0.01,5,100,27,2,0.008,34.79796771,0.246153846,0.012048193,52
526,1259,0.01,5,100,27,2,0.008,35.09389107,0.243589744,0.010752688,61
527,1260,0.01,5,100,27,2,0.015,35.2589322,0.230769231,0.010542169,52
528,1261,0.01,5,100,27,2,0.007,36.1904505,0.262295082,0.004491018,44
529,1262,0.01,5,100,27,2,0.008,32.77579404,0.246376812,0.010606061,53
530,1263,0.01,5,100,27,2,0.008,34.55762095,0.15942029,0.013636364,61
531,1264,0.01,5,100,27,2,0.014,36.05309766,0.25,0.00913242,55
532,1265,0.01,5,100,27,2,0.008,34.41368254,0.25,0.01369863,56
533,1266,0.01,5,100,27,2,0.008,33.21720493,0.219512195,0.00927357,58
534,1267,0.01,5,100,27,2,0.016,33.54053113,0.2375,0.006163328,56
535,1268,0.01,5,100,27,2,0.008,33.81339797,0.266666667,0.00764526,52
536,1269,0.01,5,100,27,2,0.008,34.85551491,0.228571429,0.012139605,58
537,1270,0.01,5,100,27,2,0.016,36.25663768,0.2375,0.012326656,63
538,1271,0.01,5,100,27,2,0.008,30.77409619,0.294871795,0.007680492,56
539,1272,0.01,5,100,27,2,0.008,33.52959743,0.271604938,0.00617284,58
540,1273,0.01,5,100,27,2,0.015,31.06442474,0.22972973,0.00610687,52
541,1274,0.01,5,100,27,2,0.016,36.36227692,0.24,0.012232416,58
542,1275,0.01,5,100,27,2,0.008,34.13270529,0.194029851,0.013595166,58
543,1276,0.01,5,100,27,2,0.008,35.67119246,0.328358209,0.009063444,48
544,1277,0.01,5,100,27,2,0.008,35.21694285,0.207317073,0.015455951,70
545,1278,0.01,5,100,27,2,0.008,32.32729594,0.25,0.01065449,55
546,1279,0.01,5,100,27,2,0.008,35.79114415,0.242857143,0.012139605,55
547,1280,0.01,5,100,27,2,0.012,35.60669079,0.206896552,0.011922504,48
548,1281,0.01,5,100,27,2,0.009,31.31758159,0.289473684,0.010719755,58
549,1282,0.01,5,100,27,2,0.023,36.6058353,0.293333333,0.010703364,52
550,1283,0.01,5,100,27,2,0.007,33.08692947,0.210526316,0.013782542,65
601,1234,0.01,3,100,27,3,4.827,25.86518077,0.162790698,0.014577259,35
602,1235,0.01,3,100,27,3,4.713,29.18823723,0.204081633,0.005882353,35
603,1236,0.01,3,100,27,3,4.575,25.49107663,0.22,0.008836524,41
604,1237,0.01,3,100,27,3,4.434,26.23893312,0.204081633,0.008823529,39
605,1238,0.01,3,100,27,3,4.495,25.10072875,0.237288136,0.007462687,44
606,1239,0.01,3,100,27,3,4.42,24.39683488,0.157894737,0.013024602,33
